# Noxim traffic table generated from MNIST SNN inference
# num_images=100, timesteps=8, interval=500, start_idx=0
# chip mapping: 0=input(784), 1=hidden(256), 2=output(10)
# 90412 total spike events
# src_chip  dst_chip  src_pe  dst_pe  inject_cycle
0  1  13  7  115000
0  1  13  10  115000
0  1  13  2  115000
0  1  13  0  115000
0  1  13  12  115000
0  1  13  2  115000
0  1  13  12  115000
0  1  13  0  115000
0  1  14  6  115000
1  2  0  6  115000
1  2  2  7  115000
1  2  2  7  115000
1  2  2  0  115000
1  2  3  6  115000
1  2  4  3  115000
1  2  4  1  115000
1  2  5  8  115000
1  2  6  2  115000
1  2  6  1  115000
1  2  7  2  115000
1  2  7  9  115000
1  2  8  7  115000
1  2  8  5  115000
1  2  8  3  115000
1  2  9  6  115000
1  2  9  7  115000
1  2  10  7  115000
1  2  10  5  115000
1  2  10  7  115000
1  2  11  3  115000
1  2  11  4  115000
1  2  13  4  115000
1  2  15  6  115000
1  2  15  2  115000
1  2  15  3  115000
0  1  3  4  115500
0  1  3  6  115500
0  1  3  7  115500
0  1  3  5  115500
0  1  3  9  115500
0  1  3  4  115500
0  1  3  11  115500
0  1  3  5  115500
0  1  3  14  115500
0  1  3  5  115500
0  1  3  2  115500
0  1  3  7  115500
0  1  3  1  115500
0  1  3  3  115500
0  1  3  12  115500
0  1  3  8  115500
0  1  3  5  115500
0  1  3  6  115500
0  1  4  4  115500
0  1  4  9  115500
0  1  4  0  115500
0  1  4  5  115500
0  1  4  12  115500
0  1  4  7  115500
0  1  4  5  115500
0  1  4  5  115500
0  1  4  6  115500
0  1  4  5  115500
0  1  4  8  115500
0  1  4  6  115500
0  1  4  7  115500
0  1  4  5  115500
0  1  4  3  115500
0  1  4  3  115500
0  1  4  4  115500
0  1  5  7  115500
0  1  5  11  115500
0  1  5  7  115500
0  1  5  6  115500
0  1  5  7  115500
0  1  5  3  115500
0  1  5  7  115500
0  1  5  4  115500
0  1  5  8  115500
0  1  6  13  115500
0  1  6  8  115500
0  1  6  1  115500
0  1  6  3  115500
0  1  6  5  115500
0  1  6  4  115500
0  1  6  3  115500
0  1  6  0  115500
0  1  6  6  115500
0  1  6  5  115500
0  1  7  12  115500
0  1  7  9  115500
0  1  7  3  115500
0  1  7  4  115500
0  1  7  6  115500
0  1  7  3  115500
0  1  7  8  115500
0  1  7  4  115500
0  1  7  6  115500
0  1  7  8  115500
0  1  7  5  115500
0  1  8  4  115500
0  1  8  1  115500
0  1  8  10  115500
0  1  8  14  115500
0  1  8  4  115500
0  1  8  10  115500
0  1  8  6  115500
0  1  8  8  115500
0  1  8  15  115500
0  1  8  6  115500
0  1  9  3  115500
0  1  9  3  115500
0  1  9  14  115500
0  1  9  8  115500
0  1  9  2  115500
0  1  9  7  115500
0  1  9  9  115500
0  1  9  8  115500
0  1  10  2  115500
0  1  10  9  115500
0  1  10  15  115500
0  1  10  2  115500
0  1  10  9  115500
0  1  10  3  115500
0  1  10  14  115500
0  1  11  5  115500
0  1  11  3  115500
0  1  11  3  115500
0  1  11  4  115500
0  1  11  10  115500
0  1  11  14  115500
0  1  11  1  115500
0  1  11  15  115500
0  1  11  1  115500
0  1  11  13  115500
0  1  11  8  115500
0  1  11  7  115500
0  1  11  12  115500
0  1  11  13  115500
0  1  11  13  115500
0  1  12  3  115500
0  1  12  0  115500
0  1  12  15  115500
0  1  12  5  115500
0  1  12  1  115500
0  1  12  9  115500
0  1  12  15  115500
0  1  12  15  115500
0  1  12  7  115500
0  1  12  5  115500
0  1  12  11  115500
0  1  12  3  115500
0  1  12  2  115500
0  1  12  3  115500
0  1  12  9  115500
0  1  12  13  115500
0  1  12  13  115500
0  1  12  5  115500
0  1  12  12  115500
0  1  12  4  115500
0  1  12  3  115500
0  1  13  2  115500
0  1  13  0  115500
0  1  13  12  115500
0  1  13  14  115500
0  1  13  12  115500
0  1  13  11  115500
0  1  13  1  115500
0  1  13  4  115500
0  1  13  15  115500
0  1  13  6  115500
0  1  13  15  115500
0  1  13  12  115500
0  1  14  14  115500
1  2  0  6  115500
1  2  0  6  115500
1  2  2  8  115500
1  2  2  2  115500
1  2  2  9  115500
1  2  3  2  115500
1  2  4  6  115500
1  2  5  9  115500
1  2  5  5  115500
1  2  5  8  115500
1  2  5  4  115500
1  2  5  2  115500
1  2  6  3  115500
1  2  6  7  115500
1  2  7  2  115500
1  2  8  5  115500
1  2  9  6  115500
1  2  10  0  115500
1  2  11  2  115500
1  2  11  4  115500
1  2  11  7  115500
1  2  12  8  115500
1  2  13  2  115500
1  2  14  4  115500
1  2  14  2  115500
1  2  15  6  115500
1  2  15  9  115500
0  1  3  3  116000
0  1  3  9  116000
0  1  3  1  116000
0  1  3  4  116000
0  1  3  11  116000
0  1  3  14  116000
0  1  3  15  116000
0  1  3  13  116000
0  1  3  6  116000
0  1  3  10  116000
0  1  3  2  116000
0  1  3  10  116000
0  1  3  8  116000
0  1  3  4  116000
0  1  3  10  116000
0  1  3  6  116000
0  1  3  2  116000
0  1  3  8  116000
0  1  4  3  116000
0  1  4  8  116000
0  1  4  15  116000
0  1  4  7  116000
0  1  4  11  116000
0  1  4  10  116000
0  1  4  12  116000
0  1  4  1  116000
0  1  4  10  116000
0  1  4  13  116000
0  1  4  4  116000
0  1  4  8  116000
0  1  4  15  116000
0  1  4  11  116000
0  1  4  4  116000
0  1  4  15  116000
0  1  4  10  116000
0  1  4  7  116000
0  1  4  15  116000
0  1  5  0  116000
0  1  5  0  116000
0  1  5  8  116000
0  1  5  8  116000
0  1  5  15  116000
0  1  5  13  116000
0  1  5  9  116000
0  1  5  8  116000
0  1  6  15  116000
0  1  6  3  116000
0  1  6  14  116000
0  1  6  10  116000
0  1  6  6  116000
0  1  6  10  116000
0  1  6  9  116000
0  1  6  15  116000
0  1  6  0  116000
0  1  6  8  116000
0  1  6  1  116000
0  1  6  2  116000
0  1  7  5  116000
0  1  7  4  116000
0  1  7  2  116000
0  1  7  5  116000
0  1  7  11  116000
0  1  7  12  116000
0  1  7  0  116000
0  1  7  7  116000
0  1  7  2  116000
0  1  7  9  116000
0  1  7  13  116000
0  1  7  0  116000
0  1  7  12  116000
0  1  8  3  116000
0  1  8  10  116000
0  1  8  4  116000
0  1  8  15  116000
0  1  8  7  116000
0  1  8  13  116000
0  1  8  1  116000
0  1  8  4  116000
0  1  8  15  116000
0  1  8  0  116000
0  1  8  6  116000
0  1  9  1  116000
0  1  9  5  116000
0  1  9  12  116000
0  1  9  11  116000
0  1  9  15  116000
0  1  9  7  116000
0  1  9  14  116000
0  1  9  8  116000
0  1  9  13  116000
0  1  9  4  116000
0  1  10  6  116000
0  1  10  13  116000
0  1  10  15  116000
0  1  10  10  116000
0  1  10  0  116000
0  1  10  13  116000
0  1  10  12  116000
0  1  11  10  116000
0  1  11  1  116000
0  1  11  1  116000
0  1  11  7  116000
0  1  11  5  116000
0  1  11  1  116000
0  1  11  2  116000
0  1  11  12  116000
0  1  11  13  116000
0  1  11  4  116000
0  1  11  4  116000
0  1  11  0  116000
0  1  11  6  116000
0  1  11  8  116000
0  1  12  2  116000
0  1  12  5  116000
0  1  12  10  116000
0  1  12  2  116000
0  1  12  8  116000
0  1  12  6  116000
0  1  12  15  116000
0  1  12  6  116000
0  1  12  1  116000
0  1  12  7  116000
0  1  12  4  116000
0  1  12  3  116000
0  1  12  15  116000
0  1  12  6  116000
0  1  12  9  116000
0  1  12  5  116000
0  1  12  7  116000
0  1  12  4  116000
0  1  12  8  116000
0  1  12  0  116000
0  1  12  15  116000
0  1  13  14  116000
0  1  13  1  116000
0  1  13  11  116000
0  1  13  0  116000
0  1  13  6  116000
0  1  13  4  116000
0  1  13  15  116000
0  1  13  6  116000
0  1  13  14  116000
0  1  13  11  116000
0  1  14  8  116000
1  2  0  8  116000
1  2  1  9  116000
1  2  1  0  116000
1  2  2  8  116000
1  2  2  2  116000
1  2  3  4  116000
1  2  3  8  116000
1  2  4  6  116000
1  2  4  7  116000
1  2  5  2  116000
1  2  6  8  116000
1  2  6  1  116000
1  2  7  2  116000
1  2  8  0  116000
1  2  8  4  116000
1  2  8  7  116000
1  2  9  5  116000
1  2  10  0  116000
1  2  10  5  116000
1  2  11  1  116000
1  2  11  0  116000
1  2  11  1  116000
1  2  13  6  116000
1  2  14  2  116000
1  2  15  2  116000
1  2  15  0  116000
1  2  15  2  116000
1  2  15  6  116000
0  1  2  10  116500
0  1  2  13  116500
0  1  3  5  116500
0  1  3  1  116500
0  1  3  4  116500
0  1  3  6  116500
0  1  4  9  116500
0  1  4  0  116500
0  1  4  2  116500
0  1  4  3  116500
0  1  4  6  116500
0  1  4  11  116500
0  1  5  15  116500
0  1  5  8  116500
0  1  5  11  116500
0  1  6  14  116500
0  1  6  6  116500
0  1  6  4  116500
0  1  7  6  116500
0  1  7  4  116500
0  1  7  3  116500
0  1  7  6  116500
0  1  7  14  116500
0  1  7  0  116500
0  1  8  1  116500
0  1  8  5  116500
0  1  8  10  116500
0  1  8  2  116500
0  1  8  3  116500
0  1  9  0  116500
0  1  9  11  116500
0  1  10  0  116500
0  1  10  2  116500
0  1  10  5  116500
0  1  10  7  116500
0  1  11  0  116500
0  1  11  9  116500
0  1  11  0  116500
0  1  11  11  116500
0  1  11  11  116500
0  1  11  10  116500
0  1  11  11  116500
0  1  12  0  116500
0  1  12  3  116500
0  1  12  14  116500
0  1  12  11  116500
0  1  12  13  116500
0  1  13  15  116500
0  1  13  10  116500
0  1  13  0  116500
1  2  0  2  116500
1  2  4  7  116500
1  2  4  9  116500
1  2  4  7  116500
1  2  6  6  116500
1  2  7  5  116500
1  2  10  6  116500
1  2  14  9  116500
1  2  14  8  116500
1  2  15  6  116500
1  2  15  8  116500
1  2  15  5  116500
0  1  2  10  117000
0  1  2  13  117000
0  1  2  11  117000
0  1  3  14  117000
0  1  3  14  117000
0  1  3  15  117000
0  1  3  5  117000
0  1  3  10  117000
0  1  3  10  117000
0  1  4  3  117000
0  1  4  9  117000
0  1  4  5  117000
0  1  4  12  117000
0  1  5  12  117000
0  1  5  10  117000
0  1  5  10  117000
0  1  5  10  117000
0  1  5  9  117000
0  1  6  12  117000
0  1  6  1  117000
0  1  6  13  117000
0  1  6  9  117000
0  1  7  10  117000
0  1  7  3  117000
0  1  7  5  117000
0  1  7  6  117000
0  1  7  3  117000
0  1  7  12  117000
0  1  7  14  117000
0  1  8  1  117000
0  1  8  14  117000
0  1  8  6  117000
0  1  8  4  117000
0  1  8  7  117000
0  1  8  4  117000
0  1  9  5  117000
0  1  9  14  117000
0  1  10  14  117000
0  1  10  0  117000
0  1  10  4  117000
0  1  10  6  117000
0  1  11  13  117000
0  1  11  11  117000
0  1  11  8  117000
0  1  11  15  117000
0  1  11  6  117000
0  1  11  4  117000
0  1  11  14  117000
0  1  12  5  117000
0  1  12  8  117000
0  1  12  7  117000
0  1  12  9  117000
0  1  12  3  117000
0  1  12  0  117000
0  1  13  1  117000
1  2  0  8  117000
1  2  1  2  117000
1  2  2  7  117000
1  2  3  1  117000
1  2  4  4  117000
1  2  4  1  117000
1  2  4  4  117000
1  2  4  6  117000
1  2  4  0  117000
1  2  5  3  117000
1  2  6  2  117000
1  2  6  8  117000
1  2  7  0  117000
1  2  9  1  117000
1  2  10  1  117000
1  2  12  1  117000
1  2  12  1  117000
1  2  12  2  117000
1  2  13  3  117000
1  2  15  8  117000
0  1  2  15  117500
0  1  2  2  117500
0  1  3  6  117500
0  1  3  1  117500
0  1  3  6  117500
0  1  3  14  117500
0  1  3  4  117500
0  1  4  13  117500
0  1  4  2  117500
0  1  4  10  117500
0  1  5  3  117500
0  1  5  10  117500
0  1  5  11  117500
0  1  5  8  117500
0  1  6  2  117500
0  1  6  4  117500
0  1  6  0  117500
0  1  7  14  117500
0  1  7  12  117500
0  1  7  6  117500
0  1  7  11  117500
0  1  7  3  117500
0  1  7  2  117500
0  1  7  8  117500
0  1  8  2  117500
0  1  8  8  117500
0  1  8  0  117500
0  1  8  9  117500
0  1  8  7  117500
0  1  8  6  117500
0  1  9  8  117500
0  1  9  8  117500
0  1  10  13  117500
0  1  10  1  117500
0  1  10  7  117500
0  1  10  0  117500
0  1  10  6  117500
0  1  11  0  117500
0  1  11  0  117500
0  1  11  1  117500
0  1  11  4  117500
0  1  11  4  117500
0  1  11  1  117500
0  1  11  15  117500
0  1  12  9  117500
0  1  12  10  117500
0  1  12  8  117500
0  1  12  12  117500
0  1  12  7  117500
0  1  12  9  117500
0  1  13  5  117500
0  1  13  12  117500
1  2  0  1  117500
1  2  0  8  117500
1  2  3  6  117500
1  2  5  5  117500
1  2  5  3  117500
1  2  8  7  117500
1  2  9  4  117500
1  2  9  4  117500
1  2  15  3  117500
1  2  15  6  117500
0  1  2  4  118000
0  1  2  12  118000
0  1  3  7  118000
0  1  3  10  118000
0  1  3  13  118000
0  1  3  1  118000
0  1  4  4  118000
0  1  4  4  118000
0  1  4  6  118000
0  1  5  2  118000
0  1  5  3  118000
0  1  5  1  118000
0  1  5  13  118000
0  1  5  2  118000
0  1  6  10  118000
0  1  6  0  118000
0  1  6  2  118000
0  1  7  9  118000
0  1  7  9  118000
0  1  7  3  118000
0  1  7  4  118000
0  1  7  13  118000
0  1  8  14  118000
0  1  8  11  118000
0  1  8  8  118000
0  1  8  6  118000
0  1  8  9  118000
0  1  9  0  118000
0  1  9  6  118000
0  1  10  13  118000
0  1  10  10  118000
0  1  10  6  118000
0  1  10  3  118000
0  1  10  3  118000
0  1  11  11  118000
0  1  11  8  118000
0  1  11  11  118000
0  1  11  3  118000
0  1  11  12  118000
0  1  12  6  118000
0  1  12  8  118000
0  1  12  13  118000
0  1  12  9  118000
0  1  12  4  118000
0  1  12  5  118000
0  1  13  13  118000
0  1  13  12  118000
1  2  0  9  118000
1  2  0  8  118000
1  2  3  0  118000
1  2  3  8  118000
1  2  4  8  118000
1  2  4  3  118000
1  2  4  9  118000
1  2  4  0  118000
1  2  5  3  118000
1  2  7  8  118000
1  2  7  2  118000
1  2  7  8  118000
1  2  12  2  118000
1  2  12  8  118000
1  2  14  0  118000
1  2  15  2  118000
0  1  2  0  118500
0  1  2  12  118500
0  1  3  9  118500
0  1  3  11  118500
0  1  3  10  118500
0  1  3  6  118500
0  1  3  12  118500
0  1  4  2  118500
0  1  4  14  118500
0  1  5  8  118500
0  1  5  9  118500
0  1  5  4  118500
0  1  5  0  118500
0  1  5  11  118500
0  1  6  4  118500
0  1  6  6  118500
0  1  6  6  118500
0  1  6  6  118500
0  1  7  14  118500
0  1  7  11  118500
0  1  7  6  118500
0  1  7  9  118500
0  1  7  3  118500
0  1  7  12  118500
0  1  8  12  118500
0  1  8  3  118500
0  1  8  2  118500
0  1  8  5  118500
0  1  9  0  118500
0  1  10  4  118500
0  1  10  1  118500
0  1  10  7  118500
0  1  10  3  118500
0  1  10  9  118500
0  1  11  12  118500
0  1  11  11  118500
0  1  11  8  118500
0  1  11  3  118500
0  1  11  3  118500
0  1  11  13  118500
0  1  12  15  118500
0  1  12  15  118500
0  1  12  4  118500
0  1  12  12  118500
0  1  12  11  118500
0  1  13  8  118500
1  2  1  9  118500
1  2  1  7  118500
1  2  4  8  118500
1  2  4  2  118500
1  2  4  5  118500
1  2  4  2  118500
1  2  6  8  118500
1  2  7  6  118500
1  2  7  3  118500
1  2  10  1  118500
1  2  11  1  118500
1  2  13  7  118500
1  2  13  5  118500
1  2  14  9  118500
1  2  15  3  118500
1  2  15  6  118500
0  1  2  9  119000
0  1  2  7  119000
0  1  3  13  119000
0  1  3  2  119000
0  1  3  9  119000
0  1  3  12  119000
0  1  3  14  119000
0  1  4  9  119000
0  1  4  13  119000
0  1  4  12  119000
0  1  4  10  119000
0  1  4  11  119000
0  1  4  1  119000
0  1  5  15  119000
0  1  5  4  119000
0  1  5  11  119000
0  1  5  13  119000
0  1  6  0  119000
0  1  6  5  119000
0  1  6  6  119000
0  1  7  7  119000
0  1  7  0  119000
0  1  7  8  119000
0  1  7  0  119000
0  1  7  0  119000
0  1  8  10  119000
0  1  8  7  119000
0  1  8  13  119000
0  1  8  0  119000
0  1  8  14  119000
0  1  8  1  119000
0  1  9  3  119000
0  1  9  1  119000
0  1  9  0  119000
0  1  9  5  119000
0  1  10  0  119000
0  1  10  5  119000
0  1  10  6  119000
0  1  10  6  119000
0  1  11  12  119000
0  1  11  10  119000
0  1  11  4  119000
0  1  11  4  119000
0  1  12  5  119000
0  1  12  12  119000
0  1  12  13  119000
0  1  12  13  119000
0  1  12  15  119000
0  1  12  6  119000
0  1  12  14  119000
0  1  13  8  119000
0  1  13  11  119000
1  2  0  4  119000
1  2  0  5  119000
1  2  0  3  119000
1  2  2  4  119000
1  2  5  3  119000
1  2  5  0  119000
1  2  6  8  119000
1  2  7  8  119000
1  2  7  5  119000
1  2  7  4  119000
1  2  9  6  119000
1  2  9  7  119000
1  2  10  9  119000
1  2  12  2  119000
1  2  12  6  119000
1  2  12  3  119000
1  2  14  1  119000
1  2  14  3  119000
1  2  15  2  119000
1  2  15  3  119000
0  1  2  6  119500
0  1  2  11  119500
0  1  3  11  119500
0  1  3  11  119500
0  1  3  9  119500
0  1  3  12  119500
0  1  3  2  119500
0  1  3  7  119500
0  1  4  5  119500
0  1  4  15  119500
0  1  4  6  119500
0  1  4  11  119500
0  1  5  13  119500
0  1  5  11  119500
0  1  5  0  119500
0  1  5  12  119500
0  1  5  3  119500
0  1  6  13  119500
0  1  6  1  119500
0  1  6  0  119500
0  1  7  9  119500
0  1  7  11  119500
0  1  7  7  119500
0  1  7  4  119500
0  1  7  10  119500
0  1  7  1  119500
0  1  8  7  119500
0  1  8  0  119500
0  1  8  7  119500
0  1  8  0  119500
0  1  8  8  119500
0  1  9  0  119500
0  1  9  10  119500
0  1  9  3  119500
0  1  10  8  119500
0  1  10  10  119500
0  1  10  3  119500
0  1  10  4  119500
0  1  10  4  119500
0  1  11  8  119500
0  1  11  2  119500
0  1  11  14  119500
0  1  11  1  119500
0  1  11  14  119500
0  1  11  9  119500
0  1  12  10  119500
0  1  12  4  119500
0  1  12  15  119500
0  1  12  10  119500
0  1  12  14  119500
0  1  12  4  119500
0  1  13  6  119500
1  2  0  5  119500
1  2  0  7  119500
1  2  1  5  119500
1  2  4  3  119500
1  2  4  1  119500
1  2  4  3  119500
1  2  5  0  119500
1  2  6  3  119500
1  2  7  3  119500
1  2  7  8  119500
1  2  7  2  119500
1  2  10  8  119500
1  2  10  9  119500
1  2  12  1  119500
1  2  12  5  119500
1  2  13  6  119500
1  2  14  1  119500
1  2  14  8  119500
1  2  14  9  119500
1  2  14  7  119500
1  2  14  4  119500
1  2  15  5  119500
1  2  15  7  119500
0  1  2  12  120000
0  1  3  6  120000
0  1  3  5  120000
0  1  3  0  120000
0  1  3  5  120000
0  1  4  0  120000
0  1  4  14  120000
0  1  4  5  120000
0  1  5  2  120000
0  1  5  6  120000
0  1  5  12  120000
0  1  5  15  120000
0  1  6  4  120000
0  1  6  14  120000
0  1  7  11  120000
0  1  7  7  120000
0  1  7  9  120000
0  1  7  2  120000
0  1  7  4  120000
0  1  7  6  120000
0  1  8  5  120000
0  1  8  1  120000
0  1  8  9  120000
0  1  8  3  120000
0  1  8  9  120000
0  1  8  6  120000
0  1  9  3  120000
0  1  9  13  120000
0  1  9  13  120000
0  1  10  6  120000
0  1  10  8  120000
0  1  10  12  120000
0  1  10  6  120000
0  1  10  6  120000
0  1  11  4  120000
0  1  11  11  120000
0  1  11  0  120000
0  1  11  5  120000
0  1  11  5  120000
0  1  11  7  120000
0  1  12  15  120000
0  1  12  8  120000
0  1  12  1  120000
0  1  12  13  120000
0  1  13  1  120000
0  1  13  9  120000
0  1  13  2  120000
1  2  0  2  120000
1  2  1  5  120000
1  2  1  6  120000
1  2  4  7  120000
1  2  4  2  120000
1  2  4  8  120000
1  2  8  1  120000
1  2  9  6  120000
1  2  9  1  120000
1  2  10  8  120000
1  2  11  2  120000
1  2  12  8  120000
1  2  12  6  120000
1  2  12  5  120000
1  2  13  3  120000
1  2  14  4  120000
1  2  14  7  120000
1  2  15  7  120000
0  1  3  7  120500
0  1  3  5  120500
0  1  3  11  120500
0  1  3  2  120500
0  1  3  10  120500
0  1  3  1  120500
0  1  3  0  120500
0  1  3  4  120500
0  1  4  5  120500
0  1  4  14  120500
0  1  4  15  120500
0  1  4  13  120500
0  1  4  7  120500
0  1  4  8  120500
0  1  4  13  120500
0  1  4  1  120500
0  1  4  11  120500
0  1  4  14  120500
0  1  4  7  120500
0  1  4  8  120500
0  1  4  2  120500
0  1  4  6  120500
0  1  4  0  120500
0  1  4  15  120500
0  1  5  4  120500
0  1  5  9  120500
0  1  5  6  120500
0  1  5  11  120500
0  1  5  12  120500
0  1  5  3  120500
0  1  6  14  120500
0  1  6  10  120500
0  1  6  0  120500
0  1  6  15  120500
0  1  6  14  120500
0  1  6  4  120500
0  1  6  12  120500
0  1  7  1  120500
0  1  7  6  120500
0  1  7  13  120500
0  1  7  10  120500
0  1  7  11  120500
0  1  7  6  120500
0  1  7  7  120500
0  1  7  14  120500
0  1  7  6  120500
0  1  7  5  120500
0  1  7  14  120500
0  1  8  1  120500
0  1  8  5  120500
0  1  8  3  120500
0  1  8  2  120500
0  1  8  5  120500
0  1  8  10  120500
0  1  8  3  120500
0  1  8  15  120500
0  1  8  6  120500
0  1  8  3  120500
0  1  9  2  120500
0  1  9  11  120500
0  1  10  0  120500
0  1  10  10  120500
0  1  10  10  120500
0  1  10  2  120500
0  1  10  3  120500
0  1  10  10  120500
0  1  10  0  120500
0  1  11  4  120500
0  1  11  3  120500
0  1  11  6  120500
0  1  11  2  120500
0  1  11  5  120500
0  1  11  2  120500
0  1  11  14  120500
0  1  11  0  120500
0  1  12  12  120500
0  1  12  5  120500
0  1  12  0  120500
0  1  12  14  120500
0  1  12  7  120500
0  1  12  1  120500
0  1  12  11  120500
0  1  12  12  120500
0  1  12  12  120500
0  1  13  11  120500
0  1  13  15  120500
0  1  13  15  120500
0  1  13  6  120500
0  1  13  2  120500
0  1  13  15  120500
0  1  13  9  120500
0  1  14  8  120500
1  2  0  3  120500
1  2  1  9  120500
1  2  2  6  120500
1  2  3  0  120500
1  2  4  1  120500
1  2  5  8  120500
1  2  5  5  120500
1  2  5  8  120500
1  2  6  3  120500
1  2  6  8  120500
1  2  6  3  120500
1  2  7  7  120500
1  2  7  8  120500
1  2  8  4  120500
1  2  9  1  120500
1  2  10  1  120500
1  2  12  4  120500
1  2  13  7  120500
1  2  13  2  120500
1  2  14  3  120500
1  2  15  3  120500
0  1  3  8  121000
0  1  3  6  121000
0  1  3  9  121000
0  1  3  3  121000
0  1  3  2  121000
0  1  3  5  121000
0  1  3  5  121000
0  1  4  11  121000
0  1  4  5  121000
0  1  4  9  121000
0  1  4  14  121000
0  1  4  1  121000
0  1  4  2  121000
0  1  4  14  121000
0  1  4  7  121000
0  1  4  7  121000
0  1  4  3  121000
0  1  4  6  121000
0  1  4  15  121000
0  1  4  10  121000
0  1  4  4  121000
0  1  4  14  121000
0  1  4  1  121000
0  1  4  11  121000
0  1  4  11  121000
0  1  4  0  121000
0  1  4  7  121000
0  1  5  13  121000
0  1  5  15  121000
0  1  5  3  121000
0  1  5  14  121000
0  1  6  6  121000
0  1  6  11  121000
0  1  6  10  121000
0  1  6  9  121000
0  1  6  15  121000
0  1  6  6  121000
0  1  6  6  121000
0  1  7  10  121000
0  1  7  12  121000
0  1  7  5  121000
0  1  7  13  121000
0  1  7  8  121000
0  1  7  6  121000
0  1  7  0  121000
0  1  7  2  121000
0  1  7  4  121000
0  1  7  6  121000
0  1  7  8  121000
0  1  7  2  121000
0  1  8  12  121000
0  1  8  0  121000
0  1  8  9  121000
0  1  8  5  121000
0  1  8  0  121000
0  1  8  3  121000
0  1  8  13  121000
0  1  8  12  121000
0  1  8  10  121000
0  1  8  6  121000
0  1  8  8  121000
0  1  8  15  121000
0  1  8  14  121000
0  1  9  13  121000
0  1  9  3  121000
0  1  10  14  121000
0  1  10  3  121000
0  1  10  13  121000
0  1  10  2  121000
0  1  10  7  121000
0  1  10  5  121000
0  1  10  8  121000
0  1  11  9  121000
0  1  11  6  121000
0  1  11  7  121000
0  1  11  0  121000
0  1  11  12  121000
0  1  11  4  121000
0  1  11  12  121000
0  1  12  11  121000
0  1  12  0  121000
0  1  12  6  121000
0  1  12  8  121000
0  1  12  9  121000
0  1  12  5  121000
0  1  12  15  121000
0  1  12  13  121000
0  1  12  13  121000
0  1  12  7  121000
0  1  13  10  121000
0  1  13  0  121000
0  1  13  9  121000
0  1  13  7  121000
0  1  13  11  121000
0  1  13  8  121000
0  1  13  5  121000
0  1  13  14  121000
0  1  13  0  121000
0  1  13  0  121000
0  1  14  12  121000
0  1  14  3  121000
0  1  14  12  121000
1  2  0  2  121000
1  2  0  9  121000
1  2  2  5  121000
1  2  3  6  121000
1  2  4  8  121000
1  2  4  3  121000
1  2  4  3  121000
1  2  5  4  121000
1  2  5  9  121000
1  2  5  7  121000
1  2  7  0  121000
1  2  8  0  121000
1  2  9  7  121000
1  2  9  6  121000
1  2  11  8  121000
1  2  12  3  121000
1  2  13  1  121000
1  2  13  9  121000
1  2  14  3  121000
1  2  15  6  121000
0  1  3  2  121500
0  1  3  1  121500
0  1  3  1  121500
0  1  3  15  121500
0  1  3  8  121500
0  1  3  2  121500
0  1  3  6  121500
0  1  4  13  121500
0  1  4  14  121500
0  1  4  6  121500
0  1  4  8  121500
0  1  4  11  121500
0  1  4  15  121500
0  1  4  2  121500
0  1  4  6  121500
0  1  4  11  121500
0  1  4  11  121500
0  1  4  6  121500
0  1  4  12  121500
0  1  4  6  121500
0  1  4  4  121500
0  1  4  5  121500
0  1  5  14  121500
0  1  5  3  121500
0  1  5  5  121500
0  1  5  0  121500
0  1  5  14  121500
0  1  6  1  121500
0  1  6  15  121500
0  1  6  10  121500
0  1  6  6  121500
0  1  6  6  121500
0  1  6  7  121500
0  1  6  7  121500
0  1  7  14  121500
0  1  7  2  121500
0  1  7  13  121500
0  1  7  1  121500
0  1  7  10  121500
0  1  7  11  121500
0  1  7  1  121500
0  1  7  0  121500
0  1  7  7  121500
0  1  8  8  121500
0  1  8  14  121500
0  1  8  13  121500
0  1  8  12  121500
0  1  8  12  121500
0  1  8  10  121500
0  1  8  5  121500
0  1  8  9  121500
0  1  8  14  121500
0  1  8  2  121500
0  1  8  0  121500
0  1  9  14  121500
0  1  9  4  121500
0  1  10  3  121500
0  1  10  1  121500
0  1  10  5  121500
0  1  10  10  121500
0  1  10  3  121500
0  1  10  8  121500
0  1  10  13  121500
0  1  11  15  121500
0  1  11  4  121500
0  1  11  15  121500
0  1  11  5  121500
0  1  11  14  121500
0  1  11  10  121500
0  1  11  14  121500
0  1  11  14  121500
0  1  12  2  121500
0  1  12  0  121500
0  1  12  15  121500
0  1  12  12  121500
0  1  12  7  121500
0  1  12  3  121500
0  1  12  4  121500
0  1  12  6  121500
0  1  12  11  121500
0  1  13  11  121500
0  1  13  14  121500
0  1  13  13  121500
0  1  13  5  121500
0  1  13  7  121500
0  1  13  13  121500
0  1  13  12  121500
0  1  13  1  121500
0  1  13  3  121500
0  1  13  0  121500
0  1  13  2  121500
0  1  14  1  121500
1  2  0  0  121500
1  2  0  1  121500
1  2  1  2  121500
1  2  2  8  121500
1  2  2  9  121500
1  2  2  9  121500
1  2  4  7  121500
1  2  5  5  121500
1  2  5  3  121500
1  2  5  0  121500
1  2  6  0  121500
1  2  6  3  121500
1  2  7  1  121500
1  2  8  9  121500
1  2  10  7  121500
1  2  11  4  121500
1  2  11  5  121500
1  2  11  0  121500
1  2  12  4  121500
1  2  13  9  121500
1  2  14  3  121500
0  1  3  7  122000
0  1  3  1  122000
0  1  3  4  122000
0  1  3  10  122000
