# Noxim traffic table generated from MNIST SNN inference
# num_images=10, timesteps=16, interval=500, start_idx=0
# chip mapping: 0=input(784), 1=hidden(256), 2=output(10)
# 18189 total spike events
# src_chip  dst_chip  src_pe  dst_pe  inject_cycle
0  1  2  3  12500
0  1  2  11  12500
0  1  2  12  12500
0  1  2  5  12500
0  1  2  10  12500
0  1  2  7  12500
0  1  2  6  12500
0  1  2  10  12500
0  1  2  3  12500
0  1  3  5  12500
0  1  3  6  12500
0  1  3  9  12500
0  1  3  14  12500
0  1  3  10  12500
0  1  3  11  12500
0  1  3  5  12500
0  1  3  9  12500
0  1  3  1  12500
0  1  3  8  12500
0  1  3  8  12500
0  1  3  3  12500
0  1  3  13  12500
0  1  4  6  12500
0  1  4  10  12500
0  1  4  6  12500
0  1  4  10  12500
0  1  4  9  12500
0  1  4  1  12500
0  1  4  14  12500
0  1  5  11  12500
0  1  5  8  12500
0  1  5  11  12500
0  1  6  3  12500
0  1  6  11  12500
0  1  6  5  12500
0  1  6  12  12500
0  1  7  4  12500
0  1  7  12  12500
0  1  7  14  12500
0  1  7  15  12500
0  1  7  12  12500
0  1  7  11  12500
0  1  7  7  12500
0  1  8  2  12500
0  1  8  9  12500
0  1  8  8  12500
0  1  8  1  12500
0  1  8  12  12500
0  1  8  2  12500
0  1  9  10  12500
0  1  9  8  12500
0  1  9  13  12500
0  1  9  2  12500
0  1  9  3  12500
0  1  9  9  12500
0  1  10  8  12500
0  1  10  3  12500
0  1  10  9  12500
0  1  11  14  12500
0  1  11  12  12500
0  1  11  3  12500
0  1  11  3  12500
0  1  11  8  12500
0  1  11  10  12500
0  1  11  15  12500
0  1  11  0  12500
0  1  11  10  12500
0  1  11  15  12500
0  1  11  1  12500
0  1  11  15  12500
0  1  11  6  12500
0  1  11  11  12500
0  1  11  7  12500
0  1  11  13  12500
0  1  11  14  12500
0  1  11  3  12500
0  1  11  12  12500
0  1  11  0  12500
0  1  11  5  12500
0  1  11  10  12500
0  1  11  10  12500
0  1  11  6  12500
0  1  12  5  12500
0  1  12  3  12500
0  1  12  4  12500
0  1  12  1  12500
0  1  12  4  12500
0  1  12  13  12500
0  1  12  5  12500
0  1  12  14  12500
0  1  12  4  12500
0  1  12  8  12500
0  1  12  2  12500
0  1  12  0  12500
0  1  12  10  12500
0  1  12  4  12500
0  1  12  4  12500
0  1  12  5  12500
0  1  12  12  12500
0  1  12  7  12500
0  1  12  0  12500
0  1  12  4  12500
0  1  12  8  12500
0  1  12  15  12500
1  2  0  3  12500
1  2  1  0  12500
1  2  2  3  12500
1  2  2  4  12500
1  2  3  2  12500
1  2  3  6  12500
1  2  3  1  12500
1  2  4  2  12500
1  2  4  0  12500
1  2  5  9  12500
1  2  5  0  12500
1  2  6  6  12500
1  2  7  0  12500
1  2  9  5  12500
1  2  9  2  12500
1  2  9  4  12500
1  2  10  1  12500
1  2  10  9  12500
1  2  11  1  12500
1  2  11  9  12500
1  2  11  2  12500
1  2  12  2  12500
1  2  12  7  12500
1  2  13  4  12500
1  2  13  5  12500
1  2  14  5  12500
1  2  14  3  12500
1  2  14  8  12500
1  2  15  0  12500
1  2  15  4  12500
1  2  15  5  12500
1  2  15  5  12500
0  1  1  11  13000
0  1  1  10  13000
0  1  1  9  13000
0  1  1  1  13000
0  1  2  8  13000
0  1  2  13  13000
0  1  2  0  13000
0  1  2  2  13000
0  1  2  8  13000
0  1  2  13  13000
0  1  2  4  13000
0  1  2  14  13000
0  1  2  4  13000
0  1  2  7  13000
0  1  3  15  13000
0  1  3  7  13000
0  1  3  10  13000
0  1  3  15  13000
0  1  3  3  13000
0  1  3  1  13000
0  1  3  15  13000
0  1  3  9  13000
0  1  3  15  13000
0  1  3  13  13000
0  1  3  9  13000
0  1  3  5  13000
0  1  3  8  13000
0  1  3  2  13000
0  1  3  7  13000
0  1  3  11  13000
0  1  3  15  13000
0  1  4  15  13000
0  1  4  15  13000
0  1  4  0  13000
0  1  4  7  13000
0  1  4  3  13000
0  1  4  10  13000
0  1  4  15  13000
0  1  5  14  13000
0  1  5  14  13000
0  1  5  5  13000
0  1  5  8  13000
0  1  6  3  13000
0  1  6  7  13000
0  1  6  4  13000
0  1  6  12  13000
0  1  6  6  13000
0  1  6  9  13000
0  1  6  14  13000
0  1  7  4  13000
0  1  7  9  13000
0  1  7  13  13000
0  1  7  15  13000
0  1  7  3  13000
0  1  7  11  13000
0  1  7  7  13000
0  1  8  3  13000
0  1  8  2  13000
0  1  8  8  13000
0  1  8  5  13000
0  1  8  11  13000
0  1  8  4  13000
0  1  8  0  13000
0  1  9  12  13000
0  1  9  2  13000
0  1  9  3  13000
0  1  9  3  13000
0  1  9  5  13000
0  1  10  9  13000
0  1  10  14  13000
0  1  10  10  13000
0  1  11  2  13000
0  1  11  3  13000
0  1  11  14  13000
0  1  11  4  13000
0  1  11  3  13000
0  1  11  0  13000
0  1  11  12  13000
0  1  11  11  13000
0  1  11  5  13000
0  1  11  0  13000
0  1  11  13  13000
0  1  11  1  13000
0  1  11  6  13000
0  1  11  13  13000
0  1  11  4  13000
0  1  11  6  13000
0  1  11  10  13000
0  1  11  11  13000
0  1  11  7  13000
0  1  11  7  13000
0  1  11  7  13000
0  1  11  7  13000
0  1  11  6  13000
0  1  11  5  13000
0  1  11  5  13000
0  1  11  7  13000
0  1  12  6  13000
0  1  12  9  13000
0  1  12  11  13000
0  1  12  15  13000
0  1  12  10  13000
0  1  12  11  13000
0  1  12  1  13000
0  1  12  12  13000
0  1  12  8  13000
0  1  12  14  13000
0  1  12  15  13000
0  1  12  2  13000
0  1  12  14  13000
0  1  12  10  13000
0  1  12  12  13000
0  1  12  6  13000
0  1  12  4  13000
0  1  12  13  13000
0  1  12  0  13000
0  1  12  8  13000
0  1  12  0  13000
0  1  12  5  13000
0  1  12  12  13000
0  1  12  12  13000
1  2  0  8  13000
1  2  1  7  13000
1  2  1  9  13000
1  2  1  2  13000
1  2  1  1  13000
1  2  2  7  13000
1  2  3  8  13000
1  2  4  5  13000
1  2  5  8  13000
1  2  5  0  13000
1  2  6  8  13000
1  2  6  8  13000
1  2  7  3  13000
1  2  7  3  13000
1  2  7  3  13000
1  2  9  2  13000
1  2  11  5  13000
1  2  11  0  13000
1  2  14  0  13000
1  2  15  1  13000
1  2  15  8  13000
1  2  15  2  13000
0  1  1  6  13500
0  1  1  5  13500
0  1  2  7  13500
0  1  2  8  13500
0  1  2  2  13500
0  1  2  4  13500
0  1  2  2  13500
0  1  2  8  13500
0  1  2  7  13500
0  1  2  11  13500
0  1  2  1  13500
0  1  2  4  13500
0  1  2  2  13500
0  1  2  0  13500
0  1  3  12  13500
0  1  3  2  13500
0  1  3  3  13500
0  1  3  6  13500
0  1  3  3  13500
0  1  3  14  13500
0  1  3  15  13500
0  1  3  7  13500
0  1  3  3  13500
0  1  3  8  13500
0  1  3  6  13500
0  1  3  7  13500
0  1  4  0  13500
0  1  4  1  13500
0  1  4  1  13500
0  1  4  5  13500
0  1  4  7  13500
0  1  4  14  13500
0  1  4  3  13500
0  1  4  12  13500
0  1  4  4  13500
0  1  5  0  13500
0  1  5  11  13500
0  1  5  3  13500
0  1  6  14  13500
0  1  6  14  13500
0  1  6  1  13500
0  1  6  2  13500
0  1  6  2  13500
0  1  7  14  13500
0  1  7  1  13500
0  1  7  12  13500
0  1  7  4  13500
0  1  7  9  13500
0  1  7  2  13500
0  1  7  13  13500
0  1  8  10  13500
0  1  8  0  13500
0  1  8  4  13500
0  1  8  7  13500
0  1  8  9  13500
0  1  8  13  13500
0  1  9  6  13500
0  1  9  14  13500
0  1  9  3  13500
0  1  9  14  13500
0  1  9  15  13500
0  1  10  10  13500
0  1  10  15  13500
0  1  10  6  13500
0  1  11  11  13500
0  1  11  0  13500
0  1  11  4  13500
0  1  11  9  13500
0  1  11  14  13500
0  1  11  15  13500
0  1  11  9  13500
0  1  11  14  13500
0  1  11  12  13500
0  1  11  12  13500
0  1  11  1  13500
0  1  11  7  13500
0  1  11  7  13500
0  1  11  12  13500
0  1  11  10  13500
0  1  11  12  13500
0  1  11  15  13500
0  1  11  9  13500
0  1  11  13  13500
0  1  11  9  13500
0  1  11  10  13500
0  1  11  7  13500
0  1  12  15  13500
0  1  12  12  13500
0  1  12  12  13500
0  1  12  5  13500
0  1  12  7  13500
0  1  12  13  13500
0  1  12  15  13500
0  1  12  15  13500
0  1  12  12  13500
0  1  12  12  13500
0  1  12  2  13500
0  1  12  11  13500
0  1  12  6  13500
0  1  12  14  13500
0  1  12  0  13500
0  1  12  15  13500
0  1  12  8  13500
0  1  12  1  13500
0  1  12  9  13500
0  1  12  10  13500
0  1  12  12  13500
0  1  12  11  13500
0  1  12  8  13500
0  1  12  1  13500
0  1  12  13  13500
0  1  12  15  13500
0  1  12  13  13500
1  2  1  8  13500
1  2  3  0  13500
1  2  4  6  13500
1  2  4  9  13500
1  2  4  2  13500
1  2  4  2  13500
1  2  4  1  13500
1  2  4  9  13500
1  2  6  6  13500
1  2  6  8  13500
1  2  7  0  13500
1  2  7  2  13500
1  2  9  0  13500
1  2  10  8  13500
1  2  10  3  13500
1  2  12  8  13500
1  2  12  7  13500
1  2  13  9  13500
1  2  13  3  13500
1  2  14  2  13500
1  2  15  0  13500
1  2  15  2  13500
1  2  15  7  13500
1  2  15  2  13500
0  1  1  2  14000
0  1  1  0  14000
0  1  2  15  14000
0  1  2  4  14000
0  1  2  5  14000
0  1  2  2  14000
0  1  2  7  14000
0  1  2  12  14000
0  1  2  11  14000
0  1  2  14  14000
0  1  2  3  14000
0  1  2  4  14000
0  1  3  15  14000
0  1  3  8  14000
0  1  3  12  14000
0  1  3  9  14000
0  1  3  1  14000
0  1  3  15  14000
0  1  3  4  14000
0  1  3  10  14000
0  1  3  4  14000
0  1  3  9  14000
0  1  3  8  14000
0  1  3  3  14000
0  1  3  15  14000
0  1  3  2  14000
0  1  3  6  14000
0  1  4  0  14000
0  1  4  11  14000
0  1  4  7  14000
0  1  4  8  14000
0  1  4  10  14000
0  1  4  12  14000
0  1  4  15  14000
0  1  4  14  14000
0  1  4  4  14000
0  1  5  12  14000
0  1  5  0  14000
0  1  5  2  14000
0  1  5  8  14000
0  1  5  7  14000
0  1  6  6  14000
0  1  6  6  14000
0  1  6  8  14000
0  1  6  15  14000
0  1  7  2  14000
0  1  7  5  14000
0  1  7  1  14000
0  1  7  3  14000
0  1  7  15  14000
0  1  7  0  14000
0  1  8  2  14000
0  1  8  6  14000
0  1  8  4  14000
0  1  8  9  14000
0  1  8  15  14000
0  1  8  12  14000
0  1  9  7  14000
0  1  9  11  14000
0  1  9  13  14000
0  1  9  2  14000
0  1  9  11  14000
0  1  9  10  14000
0  1  9  12  14000
0  1  10  2  14000
0  1  10  12  14000
0  1  10  12  14000
0  1  11  10  14000
0  1  11  3  14000
0  1  11  3  14000
0  1  11  12  14000
0  1  11  9  14000
0  1  11  15  14000
0  1  11  7  14000
0  1  11  4  14000
0  1  11  12  14000
0  1  11  13  14000
0  1  11  7  14000
0  1  11  12  14000
0  1  11  4  14000
0  1  11  3  14000
0  1  11  2  14000
0  1  11  5  14000
0  1  11  10  14000
0  1  11  4  14000
0  1  11  14  14000
0  1  11  4  14000
0  1  11  11  14000
0  1  11  8  14000
0  1  11  3  14000
0  1  12  8  14000
0  1  12  15  14000
0  1  12  15  14000
0  1  12  5  14000
0  1  12  8  14000
0  1  12  2  14000
0  1  12  7  14000
0  1  12  5  14000
0  1  12  15  14000
0  1  12  11  14000
0  1  12  4  14000
0  1  12  15  14000
0  1  12  11  14000
0  1  12  2  14000
0  1  12  13  14000
0  1  12  7  14000
0  1  12  5  14000
0  1  12  3  14000
0  1  12  5  14000
0  1  12  3  14000
0  1  12  13  14000
0  1  12  4  14000
0  1  12  7  14000
0  1  12  15  14000
1  2  0  3  14000
1  2  0  1  14000
1  2  1  7  14000
1  2  1  5  14000
1  2  2  9  14000
1  2  2  6  14000
1  2  2  8  14000
1  2  3  2  14000
1  2  3  1  14000
1  2  4  2  14000
1  2  4  0  14000
1  2  4  0  14000
1  2  5  9  14000
1  2  5  2  14000
1  2  5  6  14000
1  2  7  3  14000
1  2  7  0  14000
1  2  8  3  14000
1  2  9  1  14000
1  2  10  1  14000
1  2  11  4  14000
1  2  11  0  14000
1  2  13  6  14000
1  2  13  6  14000
1  2  13  3  14000
1  2  14  0  14000
1  2  14  0  14000
1  2  14  0  14000
1  2  14  7  14000
1  2  15  7  14000
1  2  15  6  14000
1  2  15  8  14000
1  2  15  4  14000
0  1  1  8  14500
0  1  1  14  14500
0  1  1  0  14500
0  1  2  4  14500
0  1  2  5  14500
0  1  2  10  14500
0  1  2  11  14500
0  1  2  0  14500
0  1  2  3  14500
0  1  2  13  14500
0  1  2  2  14500
0  1  3  4  14500
0  1  3  3  14500
0  1  3  11  14500
0  1  3  0  14500
0  1  3  3  14500
0  1  3  7  14500
0  1  3  0  14500
0  1  3  15  14500
0  1  3  13  14500
0  1  3  8  14500
0  1  3  7  14500
0  1  3  2  14500
0  1  3  8  14500
0  1  3  3  14500
0  1  4  10  14500
0  1  4  2  14500
0  1  4  10  14500
0  1  4  5  14500
0  1  4  7  14500
0  1  4  2  14500
0  1  4  4  14500
0  1  5  8  14500
0  1  5  8  14500
0  1  5  15  14500
0  1  5  5  14500
0  1  5  1  14500
0  1  6  6  14500
0  1  6  4  14500
0  1  6  13  14500
0  1  6  2  14500
0  1  7  13  14500
0  1  7  10  14500
0  1  7  2  14500
0  1  7  6  14500
0  1  7  7  14500
0  1  7  8  14500
0  1  8  5  14500
0  1  8  9  14500
0  1  8  12  14500
0  1  8  8  14500
0  1  8  9  14500
0  1  8  13  14500
0  1  8  8  14500
0  1  9  7  14500
0  1  9  3  14500
0  1  9  2  14500
0  1  9  4  14500
0  1  9  7  14500
0  1  9  12  14500
0  1  9  4  14500
0  1  10  11  14500
0  1  10  1  14500
0  1  10  2  14500
0  1  11  5  14500
0  1  11  9  14500
0  1  11  3  14500
0  1  11  1  14500
0  1  11  9  14500
0  1  11  6  14500
0  1  11  7  14500
0  1  11  4  14500
0  1  11  6  14500
0  1  11  3  14500
0  1  11  4  14500
0  1  11  8  14500
0  1  11  8  14500
0  1  11  13  14500
0  1  11  13  14500
0  1  11  0  14500
0  1  11  4  14500
0  1  11  14  14500
0  1  11  5  14500
0  1  11  8  14500
0  1  11  11  14500
0  1  12  8  14500
0  1  12  0  14500
0  1  12  3  14500
0  1  12  0  14500
0  1  12  2  14500
0  1  12  2  14500
0  1  12  9  14500
0  1  12  7  14500
0  1  12  1  14500
0  1  12  1  14500
0  1  12  14  14500
0  1  12  3  14500
0  1  12  3  14500
0  1  12  9  14500
0  1  12  3  14500
0  1  12  2  14500
0  1  12  1  14500
0  1  12  15  14500
0  1  12  9  14500
0  1  12  8  14500
0  1  12  14  14500
1  2  0  0  14500
1  2  2  8  14500
1  2  3  0  14500
1  2  4  7  14500
1  2  4  1  14500
1  2  4  8  14500
1  2  6  8  14500
1  2  6  2  14500
1  2  7  0  14500
1  2  10  0  14500
1  2  10  1  14500
1  2  10  6  14500
1  2  11  3  14500
1  2  11  0  14500
1  2  12  7  14500
1  2  12  8  14500
1  2  13  3  14500
1  2  14  4  14500
1  2  15  2  14500
1  2  15  5  14500
1  2  15  4  14500
0  1  1  8  15000
0  1  2  14  15000
0  1  2  15  15000
0  1  2  8  15000
0  1  2  11  15000
0  1  2  2  15000
0  1  2  11  15000
0  1  2  10  15000
0  1  2  10  15000
0  1  2  1  15000
0  1  3  15  15000
0  1  3  7  15000
0  1  3  11  15000
0  1  3  15  15000
0  1  3  14  15000
0  1  3  4  15000
0  1  3  7  15000
0  1  3  10  15000
0  1  3  8  15000
0  1  3  5  15000
0  1  3  11  15000
0  1  3  14  15000
0  1  3  4  15000
0  1  4  2  15000
0  1  4  10  15000
0  1  4  8  15000
0  1  4  13  15000
0  1  4  12  15000
0  1  4  5  15000
0  1  4  11  15000
0  1  5  13  15000
0  1  5  6  15000
0  1  5  0  15000
0  1  5  10  15000
0  1  6  0  15000
0  1  6  14  15000
0  1  6  2  15000
0  1  6  5  15000
0  1  6  15  15000
0  1  7  1  15000
0  1  7  0  15000
0  1  7  1  15000
0  1  7  15  15000
0  1  7  15  15000
0  1  8  4  15000
0  1  8  11  15000
0  1  8  12  15000
0  1  8  2  15000
0  1  8  4  15000
0  1  8  14  15000
0  1  8  3  15000
0  1  8  9  15000
0  1  9  4  15000
0  1  9  9  15000
0  1  9  3  15000
0  1  9  2  15000
0  1  9  1  15000
0  1  9  15  15000
0  1  9  2  15000
0  1  10  7  15000
0  1  10  7  15000
0  1  10  5  15000
0  1  11  12  15000
0  1  11  6  15000
0  1  11  10  15000
0  1  11  8  15000
0  1  11  13  15000
0  1  11  13  15000
0  1  11  4  15000
0  1  11  11  15000
0  1  11  13  15000
0  1  11  14  15000
0  1  11  15  15000
0  1  11  12  15000
0  1  11  6  15000
0  1  11  4  15000
0  1  11  13  15000
0  1  11  14  15000
0  1  11  1  15000
0  1  11  8  15000
0  1  11  2  15000
0  1  11  4  15000
0  1  11  6  15000
0  1  11  6  15000
0  1  11  12  15000
0  1  11  1  15000
0  1  12  10  15000
0  1  12  9  15000
0  1  12  12  15000
0  1  12  0  15000
0  1  12  5  15000
0  1  12  11  15000
0  1  12  11  15000
0  1  12  7  15000
0  1  12  8  15000
0  1  12  15  15000
0  1  12  5  15000
0  1  12  2  15000
0  1  12  15  15000
0  1  12  12  15000
0  1  12  3  15000
0  1  12  13  15000
0  1  12  4  15000
0  1  12  13  15000
0  1  12  10  15000
0  1  12  7  15000
0  1  12  14  15000
0  1  12  13  15000
0  1  12  2  15000
0  1  12  10  15000
0  1  12  13  15000
0  1  12  10  15000
1  2  0  3  15000
1  2  0  2  15000
1  2  0  1  15000
1  2  0  8  15000
1  2  1  3  15000
1  2  4  9  15000
1  2  4  8  15000
1  2  5  5  15000
1  2  5  5  15000
1  2  5  1  15000
1  2  6  0  15000
1  2  7  5  15000
1  2  7  8  15000
1  2  9  6  15000
1  2  9  6  15000
1  2  10  0  15000
1  2  11  5  15000
1  2  11  8  15000
1  2  11  5  15000
1  2  12  6  15000
1  2  12  2  15000
1  2  12  9  15000
1  2  13  2  15000
1  2  14  5  15000
1  2  14  3  15000
1  2  14  0  15000
1  2  15  0  15000
1  2  15  2  15000
1  2  15  6  15000
1  2  15  3  15000
0  1  1  2  15500
0  1  1  15  15500
0  1  1  10  15500
0  1  2  8  15500
0  1  2  0  15500
0  1  2  5  15500
0  1  2  13  15500
0  1  2  5  15500
0  1  2  10  15500
0  1  2  12  15500
0  1  2  12  15500
0  1  2  7  15500
0  1  2  15  15500
0  1  2  4  15500
0  1  3  13  15500
0  1  3  6  15500
0  1  3  5  15500
0  1  3  4  15500
0  1  3  13  15500
0  1  3  9  15500
0  1  3  2  15500
0  1  3  2  15500
0  1  3  10  15500
0  1  3  3  15500
0  1  3  2  15500
0  1  3  13  15500
0  1  3  5  15500
0  1  3  1  15500
0  1  4  6  15500
0  1  4  9  15500
0  1  4  9  15500
0  1  4  0  15500
0  1  4  6  15500
0  1  4  5  15500
0  1  4  6  15500
0  1  4  0  15500
0  1  5  4  15500
0  1  5  11  15500
0  1  5  2  15500
0  1  5  15  15500
0  1  5  15  15500
0  1  6  4  15500
0  1  6  10  15500
0  1  6  10  15500
0  1  6  3  15500
0  1  6  5  15500
0  1  6  15  15500
0  1  6  2  15500
0  1  7  9  15500
0  1  7  9  15500
0  1  7  2  15500
0  1  7  7  15500
0  1  7  14  15500
0  1  7  1  15500
0  1  7  3  15500
0  1  8  3  15500
0  1  8  12  15500
0  1  8  8  15500
0  1  8  8  15500
0  1  8  13  15500
0  1  8  15  15500
0  1  9  3  15500
0  1  9  12  15500
0  1  9  5  15500
0  1  9  2  15500
0  1  9  3  15500
0  1  9  5  15500
0  1  10  13  15500
0  1  10  8  15500
0  1  10  9  15500
0  1  11  0  15500
0  1  11  1  15500
0  1  11  15  15500
0  1  11  13  15500
0  1  11  6  15500
0  1  11  3  15500
0  1  11  0  15500
0  1  11  15  15500
0  1  11  0  15500
0  1  11  4  15500
0  1  11  11  15500
0  1  11  15  15500
0  1  11  1  15500
0  1  11  12  15500
0  1  11  5  15500
0  1  11  11  15500
0  1  11  1  15500
0  1  11  14  15500
0  1  11  11  15500
0  1  11  15  15500
0  1  11  8  15500
0  1  11  14  15500
0  1  11  9  15500
0  1  11  9  15500
0  1  11  1  15500
0  1  11  13  15500
0  1  12  6  15500
0  1  12  9  15500
0  1  12  11  15500
0  1  12  12  15500
0  1  12  9  15500
0  1  12  10  15500
0  1  12  8  15500
0  1  12  10  15500
0  1  12  7  15500
0  1  12  12  15500
0  1  12  12  15500
0  1  12  7  15500
0  1  12  3  15500
0  1  12  6  15500
0  1  12  14  15500
0  1  12  15  15500
0  1  12  5  15500
0  1  12  14  15500
0  1  12  5  15500
0  1  12  14  15500
0  1  12  14  15500
0  1  12  8  15500
0  1  12  15  15500
1  2  0  3  15500
1  2  1  9  15500
1  2  2  7  15500
1  2  3  6  15500
1  2  3  4  15500
1  2  4  6  15500
1  2  4  3  15500
1  2  4  6  15500
1  2  4  0  15500
1  2  6  3  15500
1  2  7  8  15500
1  2  7  3  15500
1  2  7  3  15500
1  2  9  4  15500
1  2  9  6  15500
1  2  9  1  15500
1  2  10  7  15500
1  2  10  8  15500
1  2  11  8  15500
1  2  12  2  15500
1  2  12  8  15500
1  2  13  4  15500
1  2  13  8  15500
1  2  14  0  15500
1  2  15  5  15500
1  2  15  5  15500
1  2  15  8  15500
1  2  15  3  15500
0  1  1  14  16000
0  1  1  15  16000
0  1  1  14  16000
0  1  2  8  16000
0  1  2  15  16000
0  1  2  2  16000
0  1  2  1  16000
0  1  2  0  16000
0  1  2  12  16000
0  1  2  14  16000
0  1  2  14  16000
0  1  2  15  16000
0  1  2  9  16000
0  1  3  11  16000
0  1  3  5  16000
0  1  3  11  16000
0  1  3  11  16000
0  1  3  5  16000
0  1  3  0  16000
0  1  3  4  16000
0  1  3  14  16000
0  1  3  9  16000
0  1  3  7  16000
0  1  3  15  16000
0  1  3  5  16000
0  1  3  5  16000
0  1  3  11  16000
0  1  3  5  16000
0  1  3  6  16000
0  1  4  12  16000
0  1  4  6  16000
0  1  4  4  16000
0  1  4  0  16000
0  1  4  14  16000
0  1  4  8  16000
0  1  4  13  16000
0  1  4  10  16000
0  1  4  2  16000
0  1  5  6  16000
0  1  5  7  16000
0  1  5  11  16000
0  1  5  9  16000
0  1  6  9  16000
0  1  6  10  16000
0  1  6  3  16000
0  1  6  13  16000
0  1  6  6  16000
0  1  7  10  16000
0  1  7  3  16000
0  1  7  3  16000
0  1  7  11  16000
0  1  7  5  16000
0  1  7  14  16000
0  1  7  10  16000
0  1  8  10  16000
0  1  8  5  16000
0  1  8  14  16000
0  1  8  15  16000
0  1  8  4  16000
0  1  8  9  16000
0  1  9  14  16000
0  1  9  2  16000
0  1  9  5  16000
0  1  9  15  16000
0  1  9  8  16000
0  1  9  15  16000
0  1  10  6  16000
0  1  10  9  16000
0  1  10  7  16000
0  1  11  7  16000
0  1  11  14  16000
0  1  11  11  16000
0  1  11  15  16000
0  1  11  5  16000
0  1  11  15  16000
0  1  11  11  16000
0  1  11  2  16000
0  1  11  6  16000
0  1  11  4  16000
0  1  11  3  16000
0  1  11  15  16000
0  1  11  15  16000
0  1  11  0  16000
0  1  11  2  16000
0  1  11  4  16000
0  1  11  13  16000
0  1  11  9  16000
0  1  11  9  16000
0  1  11  10  16000
0  1  11  15  16000
0  1  11  5  16000
0  1  11  2  16000
0  1  11  10  16000
0  1  11  15  16000
0  1  12  11  16000
0  1  12  14  16000
0  1  12  14  16000
0  1  12  4  16000
0  1  12  10  16000
0  1  12  13  16000
0  1  12  1  16000
0  1  12  11  16000
0  1  12  5  16000
0  1  12  13  16000
0  1  12  4  16000
0  1  12  4  16000
0  1  12  11  16000
0  1  12  8  16000
0  1  12  1  16000
0  1  12  3  16000
0  1  12  14  16000
0  1  12  15  16000
0  1  12  11  16000
0  1  12  0  16000
0  1  12  11  16000
0  1  12  11  16000
0  1  12  6  16000
0  1  12  4  16000
0  1  12  3  16000
0  1  12  1  16000
1  2  0  0  16000
1  2  0  1  16000
1  2  1  7  16000
1  2  1  2  16000
1  2  2  8  16000
1  2  3  3  16000
1  2  3  2  16000
1  2  4  3  16000
1  2  4  6  16000
1  2  5  7  16000
1  2  6  3  16000
1  2  7  5  16000
1  2  8  1  16000
1  2  9  6  16000
1  2  9  1  16000
1  2  10  0  16000
1  2  10  1  16000
1  2  11  0  16000
1  2  12  2  16000
1  2  12  6  16000
1  2  13  7  16000
1  2  14  5  16000
1  2  14  9  16000
1  2  14  8  16000
1  2  14  8  16000
1  2  15  8  16000
1  2  15  1  16000
1  2  15  9  16000
0  1  2  1  16500
0  1  3  1  16500
0  1  4  7  16500
0  1  4  6  16500
0  1  5  14  16500
0  1  5  7  16500
0  1  6  6  16500
0  1  6  14  16500
0  1  6  12  16500
0  1  6  11  16500
0  1  7  7  16500
0  1  7  3  16500
0  1  7  8  16500
0  1  7  1  16500
0  1  8  9  16500
0  1  8  13  16500
0  1  8  7  16500
0  1  8  1  16500
0  1  8  0  16500
0  1  9  14  16500
0  1  9  3  16500
0  1  9  8  16500
0  1  9  12  16500
0  1  10  3  16500
0  1  10  12  16500
0  1  10  0  16500
0  1  10  12  16500
0  1  11  0  16500
0  1  11  4  16500
0  1  11  4  16500
0  1  11  15  16500
0  1  11  7  16500
0  1  12  13  16500
0  1  12  10  16500
0  1  12  13  16500
0  1  13  8  16500
0  1  13  6  16500
1  2  0  2  16500
1  2  0  3  16500
1  2  2  2  16500
1  2  3  4  16500
1  2  3  9  16500
1  2  4  1  16500
1  2  5  3  16500
1  2  7  9  16500
1  2  7  8  16500
1  2  8  1  16500
1  2  8  8  16500
1  2  10  8  16500
1  2  11  0  16500
1  2  12  2  16500
1  2  14  7  16500
1  2  14  4  16500
1  2  15  7  16500
0  1  2  3  17000
0  1  2  2  17000
0  1  3  12  17000
0  1  3  11  17000
0  1  3  10  17000
0  1  4  7  17000
0  1  4  1  17000
0  1  4  7  17000
0  1  5  9  17000
0  1  5  6  17000
0  1  6  3  17000
0  1  6  2  17000
0  1  6  14  17000
0  1  6  7  17000
0  1  6  13  17000
0  1  7  10  17000
0  1  7  12  17000
0  1  7  2  17000
0  1  7  1  17000
0  1  8  10  17000
0  1  8  8  17000
0  1  8  0  17000
0  1  8  10  17000
0  1  8  3  17000
0  1  9  1  17000
0  1  9  15  17000
0  1  9  9  17000
0  1  10  6  17000
0  1  10  1  17000
0  1  10  15  17000
0  1  11  15  17000
0  1  11  4  17000
0  1  11  8  17000
0  1  11  10  17000
0  1  12  1  17000
0  1  12  9  17000
0  1  12  3  17000
0  1  12  4  17000
0  1  12  9  17000
0  1  13  5  17000
1  2  0  2  17000
1  2  2  2  17000
1  2  3  7  17000
1  2  3  5  17000
1  2  6  4  17000
1  2  6  5  17000
1  2  6  9  17000
1  2  6  9  17000
1  2  8  6  17000
1  2  8  9  17000
1  2  11  9  17000
1  2  11  5  17000
1  2  12  1  17000
1  2  12  1  17000
1  2  13  9  17000
1  2  15  7  17000
0  1  2  4  17500
0  1  2  9  17500
0  1  3  9  17500
0  1  3  2  17500
0  1  3  3  17500
0  1  4  7  17500
0  1  4  13  17500
0  1  4  1  17500
0  1  4  14  17500
0  1  5  10  17500
0  1  5  6  17500
0  1  6  1  17500
0  1  6  9  17500
0  1  6  4  17500
0  1  6  3  17500
0  1  7  14  17500
0  1  7  7  17500
0  1  7  0  17500
0  1  7  4  17500
0  1  8  3  17500
0  1  8  15  17500
0  1  8  5  17500
0  1  9  7  17500
0  1  9  12  17500
